潮州频道,#genre#
深圳卫视,http://114.243.103.165:8822/rtp/239.3.1.134:8020
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://115.234.227.164:8808/udp/233.50.200.188:5140
深圳卫视,http://116.117.105.198:8096/tsfile/live/0126_1.m3u8
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://119.163.199.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://121.24.98.154:8090/hls/84/index.m3u8
深圳卫视,http://122.224.232.218:8888/rtp/233.50.201.101:5140
深圳卫视,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.166.61.70:8003/hls/61/index.m3u8
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://210.22.75.86:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://219.159.194.172:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://220.249.114.102:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.218.158.76:8181/tsfile/live/0126_1.m3u8
深圳卫视,http://27.11.251.221:8010/udp/225.0.4.202:7980
深圳卫视,http://36.35.16.98:9901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://39.98.201.151:9090/udp/225.1.8.145:9244
深圳卫视,http://39.98.201.151:9090/udp/225.1.8.43:8020
深圳卫视,http://58.216.229.130:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.62.234.242:10000/udp/239.77.1.3:5146
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.164.128.167:8029/rtp/239.255.30.135:8231
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.138.128.226:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://dms.yryyj.site:8188/udp/239.76.246.188:1234
深圳卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.46:9794
深圳卫视,http://ha.xushining.com:50000/udp/225.1.1.117:5002
深圳卫视,http://kms.erfiy.com:8884/udp/225.0.4.202:7980
深圳卫视,http://vod.hnqczh.cn:808/hls/28/index.m3u8
深圳卫视,http://www.erbao1981.top:8188/udp/239.76.253.188:9000
深圳卫视,http://www.furymax.top:85/rtp/239.254.96.137:8896
深圳卫视,http://www.zzlag.top:9087/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,mitv://generationnexxxt.com:19806/079102d6fa904954bdaa90f2774291c7
深圳卫视,p2p://142.54.189.229:3456/64df5139000ad969059b7182586e1f65.ts
深圳卫视,p3p://108.181.32.169:28946/64261082000a8e12ee0a00412f96293c
深圳卫视,p3p://108.181.32.169:33519/64261082000a8e12ee0a00412f96293c
深圳卫视,p3p://108.181.32.169:35883/64261082000a8e12ee0a00412f96293c
四川卫视,http://110.53.218.182:9902/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
四川卫视,http://113.109.251.4:9999/udp/239.77.1.215:5146
四川卫视,http://113.15.186.162:8181/tsfile/live/0123_1.m3u8
四川卫视,http://114.243.103.165:8822/rtp/239.3.1.29:8288
四川卫视,http://114.243.104.64:8822/rtp/239.3.1.29:8288
四川卫视,http://115.234.227.164:8808/udp/233.50.200.118:5140
四川卫视,http://116.117.105.198:8096/tsfile/live/0123_1.m3u8
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://117.27.190.42:9998/tsfile/live/23260_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.163.199.98:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://121.24.98.154:8090/hls/58/index.m3u8
四川卫视,http://123.122.162.7:19999/rtp/239.3.1.29:8288
四川卫视,http://123.166.61.70:8003/hls/24/index.m3u8
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
四川卫视,http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://210.22.75.86:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8
四川卫视,http://219.159.194.172:8181/tsfile/live/0123_1.m3u8
四川卫视,http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.196.136.66:1/udp/225.1.1.123:5002
四川卫视,http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://222.218.158.76:8181/tsfile/live/0123_1.m3u8
四川卫视,http://36.35.16.98:9901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://39.98.201.151:9090/udp/225.1.8.142:8288
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://60.164.128.167:8029/rtp/239.255.30.91:8231
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.251:9494
四川卫视,http://ha.xushining.com:50000/udp/225.1.1.123:5002
四川卫视,http://vod.hnqczh.cn:808/hls/36/index.m3u8
四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235
四川卫视,http://wouu.net:9977/udp/239.93.1.188:5140
四川卫视,http://www.erbao1981.top:8188/udp/239.76.253.91:9000
四川卫视,http://www.furymax.top:85/rtp/239.69.1.169:10650
四川卫视,http://www.zzlag.top:9087/tsfile/live/0123_1.m3u8?key=txiptv
四川卫视,p2p://142.54.189.229:3456/64e0d13e0008a3650b77846e25c7163b.ts
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
天津卫视,http://112.234.23.81:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://113.109.251.4:9999/udp/239.77.1.141:5146
天津卫视,http://113.15.186.162:8181/tsfile/live/0135_1.m3u8
天津卫视,http://114.243.103.165:8822/rtp/239.3.1.141:1234
天津卫视,http://114.243.104.64:8822/rtp/239.3.1.141:1234
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
天津卫视,http://115.234.227.164:8808/udp/233.50.200.104:5140
天津卫视,http://116.117.105.198:8096/tsfile/live/0135_1.m3u8
天津卫视,http://116.117.106.144:8096/tsfile/live/0135_1.m3u8
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://121.24.98.154:8090/hls/33/index.m3u8
天津卫视,http://121.24.98.232:8090/hls/33/index.m3u8
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.138.22.30:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.166.61.70:8003/hls/57/index.m3u8
天津卫视,http://123.182.60.29:9002/hls/23/index.m3u8
天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8
天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://210.22.75.86:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://219.159.194.172:8181/tsfile/live/0135_1.m3u8
天津卫视,http://220.249.114.102:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.0.78.198:1681/hls/10246/index.m3u8
天津卫视,http://221.196.136.66:1/udp/225.1.1.111:5002
天津卫视,http://222.218.158.76:8181/tsfile/live/0135_1.m3u8
天津卫视,http://27.11.251.221:8010/udp/225.0.4.82:7980
天津卫视,http://36.35.16.98:9901/tsfile/live/0001_25.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://39.98.201.151:9090/udp/225.1.8.136:8144
天津卫视,http://39.98.201.151:9090/udp/225.1.8.48:8044
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://59.48.75.130:3052/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://60.164.128.167:8029/rtp/239.255.30.67:8231
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://dms.yryyj.site:8188/udp/239.76.246.185:1234
天津卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.180:9068
天津卫视,http://ha.xushining.com:50000/udp/225.1.1.111:5002
天津卫视,http://vod.hnqczh.cn:808/hls/26/index.m3u8
天津卫视,http://wouu.net:9977/udp/239.93.0.167:5140
天津卫视,http://www.erbao1981.top:8188/udp/239.76.253.185:9000
天津卫视,http://www.furymax.top:85/rtp/239.69.1.68:10048
天津卫视,mitv://generationnexxxt.com:19806/96ea7cad19874689932e493ee5960676
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8
西藏卫视,http://113.15.186.162:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://114.243.103.165:8822/rtp/239.3.1.47:8164
西藏卫视,http://114.243.104.64:8822/rtp/239.3.1.47:8164
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.138.22.30:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-xzws
西藏卫视,http://219.159.194.172:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://219.159.194.54:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://220.249.114.102:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://222.218.158.76:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://39.98.201.151:9090/udp/225.1.8.160:8164
西藏卫视,http://58.216.229.130:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.229:9362
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏卫视,http://wouu.net:9977/udp/239.93.0.175:5140
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8
新疆卫视,http://114.243.103.165:8822/rtp/239.3.1.48:8160
新疆卫视,http://114.243.104.64:8822/rtp/239.3.1.48:8160
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://121.24.98.154:8090/hls/61/index.m3u8
新疆卫视,http://121.24.98.232:8090/hls/61/index.m3u8
新疆卫视,http://123.138.22.30:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-xjws
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://220.249.114.102:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://36.35.16.98:9901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://39.98.201.151:9090/udp/225.1.8.161:8160
新疆卫视,http://58.216.229.130:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.227:9350
新疆卫视,http://wouu.net:9977/udp/239.93.0.194:5140
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8
云南卫视,http://113.109.251.4:9999/udp/239.253.43.37:5146
云南卫视,http://113.15.186.162:8181/tsfile/live/0119_1.m3u8
云南卫视,http://114.243.103.165:8822/rtp/239.3.1.26:8108
云南卫视,http://114.243.104.64:8822/rtp/239.3.1.26:8108
云南卫视,http://115.234.227.164:8808/udp/233.50.200.115:5140
云南卫视,http://116.117.105.198:8096/tsfile/live/0119_1.m3u8
云南卫视,http://119.163.199.98:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://121.24.98.232:8090/hls/41/index.m3u8
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://210.22.75.86:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-ynws
云南卫视,http://219.159.194.172:8181/tsfile/live/0119_1.m3u8
云南卫视,http://219.159.194.54:8181/tsfile/live/0119_1.m3u8
云南卫视,http://220.249.114.102:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://221.213.69.82:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://222.218.158.76:8181/tsfile/live/0119_1.m3u8
云南卫视,http://36.35.16.98:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://39.98.201.151:9090/udp/225.1.8.139:8108
云南卫视,http://58.216.229.130:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://60.164.128.167:8029/rtp/239.255.29.2:8231
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://61.157.139.15:9901/tsfile/live/2401_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.61:8360
云南卫视,http://vod.hnqczh.cn:808/hls/38/index.m3u8
云南卫视,http://www.erbao1981.top:8188/udp/239.76.254.60:9000
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000
云南卫视,mitv://generationnexxxt.com:19806/66e917524a4e4f1983921ac648006981
浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
浙江卫视,http://113.109.251.4:9999/udp/239.77.1.33:5146
浙江卫视,http://113.15.186.162:8181/tsfile/live/0124_1.m3u8
浙江卫视,http://114.243.103.165:8822/rtp/239.3.1.137:8036
浙江卫视,http://114.243.104.64:8822/rtp/239.3.1.137:8036
浙江卫视,http://115.234.227.164:8808/udp/233.50.200.145:5140
浙江卫视,http://116.117.105.198:8096/tsfile/live/0124_1.m3u8
浙江卫视,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://121.24.98.154:8090/hls/79/index.m3u8
浙江卫视,http://121.24.98.232:8090/hls/79/index.m3u8
浙江卫视,http://122.139.47.206:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.122.162.7:19999/rtp/239.3.1.19:8284
浙江卫视,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://123.145.24.146:8003/udp/225.0.4.81:7980
浙江卫视,http://123.182.60.29:9002/hls/26/index.m3u8
浙江卫视,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://1b6467f415.iok.la:9931/tsfile/live/1059_1.m3u8
浙江卫视,http://210.22.75.86:9901/tsfile/live/0124_1.m3u8?key=txiptv
浙江卫视,http://210.22.75.86:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://219.147.200.9:18080/newlive/live/hls/29/live.m3u8
浙江卫视,http://219.159.194.172:8181/tsfile/live/0124_1.m3u8
浙江卫视,http://220.249.114.102:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.0.78.198:1681/hls/10231/index.m3u8
浙江卫视,http://221.196.136.66:1/udp/225.1.1.112:5002
浙江卫视,http://222.218.158.76:8181/tsfile/live/0124_1.m3u8
浙江卫视,http://27.11.251.221:8004/udp/225.0.4.81:7980
浙江卫视,http://27.11.251.221:8005/udp/225.0.4.81:7980
浙江卫视,http://27.11.251.221:8006/udp/225.0.4.81:7980
浙江卫视,http://27.11.251.221:8008/udp/225.0.4.81:7980
浙江卫视,http://27.11.251.221:8010/udp/225.0.4.81:7980
浙江卫视,http://27.11.251.76:8001/udp/225.0.4.81:7980
浙江卫视,http://36.35.16.98:9901/tsfile/live/0001_24.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://39.98.201.151:9090/udp/225.1.8.46:8036
浙江卫视,http://58.19.38.162:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://60.164.128.167:8029/rtp/239.255.30.132:8231
浙江卫视,http://60.223.224.176:8888/newlive/live/hls/23/live.m3u8
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://dms.yryyj.site:8188/udp/239.76.246.182:1234
浙江卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.29:8168
浙江卫视,http://ha.xushining.com:50000/udp/225.1.1.112:5002
浙江卫视,http://vod.hnqczh.cn:808/hls/22/index.m3u8
浙江卫视,http://wouu.net:9977/udp/239.93.0.124:5140
浙江卫视,http://www.erbao1981.top:8188/udp/239.76.253.182:9000
浙江卫视,http://www.furymax.top:85/rtp/239.254.96.143:8932
浙江卫视,http://www.zzlag.top:9087/tsfile/live/0124_1.m3u8?key=txiptv
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
浙江卫视,p2p://142.54.189.229:3456/64df5090000d4a190598ddf7166a453b.ts
浙江卫视,p3p://108.181.32.169:28946/64260fec0004b10aee07b4d0681c628b
浙江卫视,p3p://108.181.32.169:33519/64260fec0004b10aee07b4d0681c628b
浙江卫视,p3p://108.181.32.169:35883/64260fec0004b10aee07b4d0681c628b
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8
重庆卫视,http://113.109.251.4:9999/udp/239.77.1.162:5146
重庆卫视,http://114.243.103.165:8822/rtp/239.3.1.122:8160
重庆卫视,http://114.243.104.64:8822/rtp/239.3.1.122:8160
重庆卫视,http://115.234.227.164:8808/udp/233.50.200.114:5140
重庆卫视,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.163.199.98:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://121.24.98.154:8090/hls/78/index.m3u8
重庆卫视,http://121.24.98.232:8090/hls/78/index.m3u8
重庆卫视,http://123.122.162.7:19999/rtp/239.3.1.35:8296
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.166.61.70:8003/hls/62/index.m3u8
重庆卫视,http://123.182.60.29:9002/hls/42/index.m3u8
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1073_1.m3u8
重庆卫视,http://210.22.75.86:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://219.159.194.172:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://219.159.194.54:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://220.249.114.102:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.0.78.198:1681/hls/10238/index.m3u8
重庆卫视,http://222.218.158.76:8181/tsfile/live/0142_1.m3u8
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=tvbox6_com&playlive=1&authid=0
重庆卫视,http://27.11.251.221:8002/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.221:8004/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.221:8005/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.221:8006/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.221:8008/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.221:8010/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.76:8001/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.76:8002/udp/225.0.4.187:7980
重庆卫视,http://27.11.251.76:8008/udp/225.0.4.187:7980
重庆卫视,http://36.35.16.98:9901/tsfile/live/0001_7.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.148:8296
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.172:8162
重庆卫视,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.48.75.130:3052/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://60.164.128.167:8029/rtp/239.255.30.89:8231
重庆卫视,http://60.210.100.54:352/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.67.238:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://dms.yryyj.site:8188/udp/239.76.246.92:1234
重庆卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.250:9488
重庆卫视,http://ha.xushining.com:50000/udp/225.1.1.155:5002
重庆卫视,http://vod.hnqczh.cn:808/hls/41/index.m3u8
重庆卫视,http://wouu.net:9977/udp/239.93.1.107:5140
重庆卫视,http://www.erbao1981.top:8188/udp/239.76.253.92:9000
重庆卫视,http://www.furymax.top:85/rtp/239.69.1.149:10530
重庆卫视,https://cntv.lat/tv/live.php?auth=231110&id=cqws
重庆卫视,mitv://generationnexxxt.com:19806/a62997e9c5164ae8a84d321df7221222
重庆卫视,p2p://142.54.189.229:3456/64e0d0cd00052d360b75ca2b3b072946.ts
重庆卫视,p3p://108.181.32.169:28946/642610b9000df973ee0ad7f9779b6483
重庆卫视,p3p://108.181.32.169:33519/642610b9000df973ee0ad7f9779b6483
重庆卫视,p3p://108.181.32.169:35883/642610b9000df973ee0ad7f9779b6483
体频道️,#genre#
ELEVEN体育1,mitv://generationnexxxt.com:19806/58405d91a62f498aab4dbe1b22bcdb22
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,mitv://generationnexxxt.com:19806/962f4658c222459687c8b7bd377bb479
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
